NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
2,2,2,1,2.308468,1.308532,2.608478,0.007576823,15,3,100,100,100,100,1,2,100,100,15,27,19.70293,2
2,2,2,1,2.80847,0.8085306,2.608478,0.007576823,15,3,100,100,100,100,1,2,100,100,15,27,19.80149,2
2,2,1,1,3.308471,0.3085287,10.60753,0.007576823,15,3,100,100,100,100,1,2,100,100,15,27,19.90059,2
2,2,1,1,3.608472,0.008527515,10.60753,0.007576823,15,3,100,100,100,100,1,2,100,100,15,27,20.00206,2
2,2,1,1,3.608472,0.008527515,10.60753,0.007576823,15,3,100,100,100,100,1,2,100,100,15,27,20.10114,2
2,2,1,1,3.608472,0.008527515,10.60753,0.007576823,15,3,100,100,100,100,1,2,100,100,15,27,20.20307,2
2,2,2,1,3.808473,0.8085268,2.608478,0.007576822,15,3,100,100,100,100,1,2,100,100,15,27,20.30194,2
2,2,2,1,4.308475,0.3085248,2.608479,0.007576822,15,3,100,100,100,100,1,2,100,100,15,27,20.40306,2
2,2,2,1,4.708477,0.9085234,2.608478,0.007576822,15,3,100,100,100,100,1,2,100,100,15,27,20.50024,2
2,2,2,2,5.208478,0.4085214,2.608478,2.008522,15,3,100,100,100,100,1,2,100,100,15,27,20.60179,2
2,2,2,2,5.60848,0.008519885,2.608478,2.008522,15,3,100,100,100,100,1,2,100,100,15,27,20.70496,2
2,2,2,2,6.008482,0.6085184,2.608478,0.008521792,15,3,100,100,100,100,1,2,100,100,15,27,20.80228,2
2,2,2,2,6.408483,0.2085168,2.608478,0.008521792,15,3,100,100,100,100,1,2,100,100,15,27,20.90125,4
2,2,2,2,6.408483,1.208517,2.608478,0.008521792,15,3,100,100,100,100,0,2,100,100,15,27,21.28968,4
2,2,2,2,6.408483,1.208517,2.608478,0.008521792,15,3,100,100,100,100,0,2,100,100,15,27,21.30587,4
2,2,2,2,6.408483,1.208517,2.608478,0.008521792,15,3,100,100,100,100,0,2,100,100,15,27,21.3139,4
2,2,2,2,6.408483,1.208517,2.608478,0.008521792,15,3,100,100,100,100,0,2,100,100,15,27,21.31785,4
1,2,2,2,1.407538,1.208517,2.908479,0.7085207,15,3,100,100,100,100,1,2,100,100,15,27,21.40265,4
1,2,2,2,1.507539,1.108517,2.908479,0.7085207,15,3,100,100,100,100,1,2,100,100,15,27,21.50055,2
1,2,1,2,2.007541,0.6085146,10.90754,0.7085207,15,3,100,100,100,100,1,2,100,100,15,27,21.60189,2
