NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,action
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,-0.7966974770656461,3.6278505129304697,0.17609612858273152,-0.6755954358167952,-0.7125408975498815,0.0,0.0,-0.6109234234786862,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,-0.7966974770656461,3.516987551015426,0.2618979878746708,-0.6755954358167952,-0.7125408975498815,0.0,0.0,-0.6109234234786862,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,-0.7966974770656461,3.406124589100382,0.3476998471666099,-0.6755954358167952,-0.7125408975498815,0.0,0.0,-0.6109234234786862,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,-0.7966974770656461,3.2952594099261,0.43350170645854913,-0.6755954358167952,-0.7125408975498815,0.0,0.0,-0.6109234234786862,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,-0.7966974770656461,3.184396448011056,0.5193035657504884,-0.6755954358167952,-0.7125408975498815,0.0,0.0,-0.6109234234786862,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,-0.7966974770656461,3.073533486096012,0.6051054250424275,-0.6755954358167952,-0.7125408975498815,0.0,0.0,-0.6109234234786862,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.962670524180968,0.6909072843343669,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6109234234786862,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.873980154648933,0.7595486688060988,-0.6755954358167952,-0.7123705225313515,0.0,0.0,-0.6109234234786862,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.8296349698829157,0.793869446843481,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.7187697907086332,0.87967130613542,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.6079068287935896,0.9654731654273593,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,-0.7966974770656461,2.4970438668785455,1.0512750247192986,-0.6755954358167952,0.7299399270910022,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.386180904963502,1.1370765408051733,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.275317943048458,1.2228780568910482,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.1644527638741757,1.3086812890072448,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,2.0535898019591317,1.3944828050931195,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,1.942726840044088,1.4802843211789942,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,1.831863878129044,1.5660858372648692,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,1.721000916214,1.651887353350744,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,-0.7790887627466709,-0.7966974770656461,1.6101379542989562,1.7376888694366188,-0.28368934979382743,0.7299397467808966,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,1.499273662028369,1.823492101552816,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,1.388410256661478,1.909293617638691,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,1.2775468512945862,1.9950951337245657,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,1.1666836676536183,2.08089664981044,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,1.0558202622867268,2.1666981658963147,-0.6755954554213636,-0.7123705225313515,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,0.9449566351939115,2.2525013980125115,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,0.8340932298270199,2.3383029140983864,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,0.7232298244601283,2.424104430184261,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0129377565341795,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,0.6123666408191606,2.509905946270136,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,0.5015032354522689,2.595707462356011,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-0.5245568506347889,0.18233992319602943,0.5826593488987559,0.3906398300853775,2.6815089784418857,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,0.18233992319602943,0.5826593488987559,0.2797764247184859,-0.7346955448204388,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,0.18233992319602943,0.5826593488987559,0.16891324107751812,-0.7346955448204388,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,0.18233992319602943,0.5826593488987559,0.05804983571062661,-0.7346955448204388,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,0.18233992319602943,0.5826593488987559,-0.052813569656264915,-0.7346955448204388,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,0.18233992319602943,0.5826593488987559,-0.16367697502315653,-0.7346955448204388,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,0.18233992319602943,0.5826593488987559,-0.2745403803900481,-0.7346955448204388,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,0.18233992319602943,0.5826593488987559,-0.3854037857569396,-0.7346955448204388,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,0.18233992319602943,0.5826593488987559,-0.496267235469016,-0.7346955448204388,-0.6755954358167952,-0.7123705045003409,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,1
-0.12892795217822628,-1.8717582087226599,4.028054666966831,6.100086652756365,-0.5406125754431802,-0.7346955448204388,2.255140492090058,0.3783702018501627,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,6.100086652756365,-0.5406125754431802,-0.7160652900296806,2.3531652947467254,0.28821478856295857,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,-2.1760543030300483,-0.5406125754431802,-0.7160652900296806,2.4511881369465494,-0.7679961900268863,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,-2.1760543030300483,-0.5406125754431802,-0.7160652900296806,2.549210979146373,-0.7679961900268863,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,-2.1760543030300483,-0.5406125754431802,-0.7160652900296806,2.6472338213461963,-0.7679961900268863,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,-2.1760543030300483,-0.5406125754431802,-0.7160652900296806,2.74525666354602,-0.7679961900268863,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,-2.1760543030300483,-0.5406125754431802,-0.7160652900296806,2.8432795057458433,-0.7679961900268863,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,6.100086652756365,-0.5406125754431802,0.9999657180999454,2.941302347945667,-0.252716789609739,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,-2.1760543030300483,-0.5406125754431802,0.9999657180999454,3.0393251901454903,-0.7679961900268863,0.0,0.0,-0.6036713653873673,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,4
-0.12892795217822628,0.8226445074530822,4.028054666966831,-2.1760543030300483,-0.5406125754431802,-0.7160652900296806,2.960906916385631,-0.7679961900268863,0.0,0.0,-0.6157581288728988,-0.8076898984861594,-1.4030482577094843,-1.0049595210657325,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,0.8226445074530822,4.028054666966831,-0.7966974770656461,-0.5406125754431802,0.9999657180999454,2.8432795057458433,-0.04539532894619431,0.0,0.0,-0.6278448923584303,-0.8076898984861594,0.9146189619957696,0.9284328741212655,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,3
-0.12892795217822628,0.8226445074530822,4.028054666966831,-0.7966974770656461,-0.5406125754431802,0.9999657180999454,2.6472338213461963,0.04475972372079907,0.0,0.0,-0.6399316558439618,-0.8076898984861594,0.9146189619957696,0.9284328741212655,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,3
-0.12892795217822628,0.8226445074530822,4.028054666966831,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,2.4511881369465494,0.13491477638779245,0.0,0.0,-0.652018661064763,-0.8076898984861594,0.9146189619957696,0.9284328741212655,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,3
-0.12892795217822628,0.8226445074530822,4.028054666966831,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,2.255140492090058,0.2250698290547858,0.0,0.0,-0.6641054245502945,-0.8076898984861594,0.9146189619957696,0.9284328741212655,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,3
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.3152250620318844,0.0,0.0,-0.676192188035826,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,3
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.4053804753190885,0.0,0.0,-0.6882789515213575,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,3
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.4955358886062926,0.0,0.0,-0.700365715006889,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,3
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.5856913018934965,0.0,0.0,-0.7124527202276902,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,3
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.621753322960294,0.0,0.0,-0.7245394837132217,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.621753322960294,0.0,0.0,-0.7366262471987534,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.621753322960294,0.0,0.0,-0.7487130106842849,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.621753322960294,0.0,0.0,-0.7607997741698164,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,0.8226445074530822,4.028054666966831,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,0.9416298975616826,0.621753322960294,0.0,0.0,-0.7728867793906177,-0.8076898984861594,0.9146189619957696,0.9284328741212655,0.43559567231962903,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.621753322960294,0.0,0.0,-0.7849735428761491,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.621753322960294,0.0,0.0,-0.7970603063616806,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
-0.12892795217822628,0.8226445074530822,-1.7405174486893713,-0.7966974770656461,-0.5406125754431802,-0.7160652900296806,-0.7360755490586547,0.621753322960294,0.0,0.0,-0.8091470698472121,-0.8076898984861594,0.9146189619957696,0.9284328741212655,-2.295706921684532,0.0,-0.9207301465268192,-0.9064851058104236,1.4386317469592942,-0.7617397235435369,0
