NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,13,13,27,0.1315161,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,13,13,27,0.200936,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,13,13,27,0.3049053,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,13,13,27,0.4001009,1
0,1,2,2,0,2.107553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,13,13,27,0.5025079,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,13,13,27,0.6002212,1
0,1,2,2,0,3.107553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,13,13,27,0.7031623,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,13,13,27,0.8009008,1
0,1,2,2,0,4.107552,8.3085,0.3085001,15,3,3,27,27,27,1,2,3,13,13,27,0.9013676,1
0,1,2,2,0,4.607551,8.3085,0.3085001,15,3,3,27,27,27,1,2,3,13,13,27,1.001792,1
1,1,2,1,19.50756,5.10755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.102338,1
1,1,2,1,19.00756,5.607551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.203838,1
1,1,2,1,18.50756,6.107553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.301124,1
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.402314,0
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.504593,0
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.603056,0
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.702838,0
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.802826,0
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,1.903232,0
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,13,13,27,2.004223,0
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3.5,27,27,26.5,1,2,3,13,13,27,2.102318,0
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3.999999,27,27,26,1,2,3,13,13,27,2.201722,0
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,4.499999,27,27,25.49999,1,2,3,13,13,27,2.301502,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,4.999998,27,27,24.99999,1,2,3,13,13,27,2.40311,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,5.499998,27,27,24.49999,1,2,3,13,13,27,2.500222,1
1,1,2,2,16.30755,8.307562,0.3085001,0.3085001,15,3,5.999997,27,27,23.99999,1,2,3,13,13,27,2.603269,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,6.499997,27,27,23.49999,1,2,3,13,13,27,2.702079,1
1,1,2,2,15.30754,9.307566,0.3085001,0.3085001,15,3,6.999996,27,27,22.99998,1,2,3,13,13,27,2.803861,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,7.699996,27,27,22.29998,1,2,3,13,13,27,2.943204,1
0,1,2,1,0,10.30757,0.3085001,8.307554,15,3,7.999995,27,27,21.99998,0,2,3,13,13,27,3.001413,1
0,1,2,2,0,10.80757,0.3085001,0.3085001,15,3,8.499997,27,27,21.49998,0,2,3,13,13,27,3.101825,1
0,1,2,2,0,11.30757,0.3085001,0.3085001,15,3,8.999999,27,27,20.99998,0,2,3,13,13,27,3.201458,1
0,1,2,2,0,11.80758,0.3085001,0.3085001,15,3,9.500001,27,27,20.49998,0,2,3,13,13,27,3.302967,1
0,1,2,2,0,12.30758,0.3085001,0.3085001,15,3,10,27,27,19.99997,0,2,3,13,13,27,3.401604,1
0,1,2,2,0,12.80758,0.3085001,0.3085001,15,3,10.5,27,27,19.49997,0,2,3,13,13,27,3.502849,1
0,1,2,2,0,13.30758,0.3085001,0.3085001,15,3,11.00001,27,27,18.99997,0,2,3,13,13,27,3.600537,1
0,1,2,2,0,13.80758,0.3085001,0.3085001,15,3,11.50001,27,27,18.49997,0,2,3,13,13,27,3.702049,1
0,1,1,1,0,14.30758,2.307555,8.307555,15,3,12.00001,27,27,17.99997,0,2,3,13,13,27,3.800083,1
0,1,2,2,0,14.80759,0.3085001,0.3085001,15,3,12.50001,27,27,17.49996,0,2,3,13,13,27,3.901556,1
0,1,2,2,0,15.30759,0.3085001,0.3085001,15,3,13.00001,27,27,16.99996,0,2,3,13,13,27,4.000818,1
0,1,2,2,0,15.80759,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,0,2,3,13,13,27,4.102724,1
0,1,2,2,0,16.30759,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,0,2,3,13,13,27,4.202186,1
0,1,2,2,0,16.80759,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,0,2,3,13,13,27,4.300235,1
1,1,2,2,7.307515,17.30759,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,4.402672,1
1,1,2,2,6.807513,17.8076,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,4.502636,1
1,1,2,2,6.307511,18.3076,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,4.602487,1
1,1,2,2,5.807509,18.8076,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,4.703338,1
1,1,2,2,5.307507,19.3076,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,4.80263,1
1,1,2,2,4.807505,19.80761,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,4.900815,1
1,0,2,2,4.307503,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.003155,1
1,0,2,2,3.807502,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.100861,1
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.202779,1
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.300365,0
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.401991,0
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.503379,0
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.602429,0
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.703061,0
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.800421,0
1,0,2,2,3.107499,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,5.901342,1
1,0,2,2,2.607497,0,0.3085001,0.3085001,15,3,13.00001,27.3,27.3,16.99996,1,2,3,13,13,27,6.001432,1
1,0,2,2,2.107495,0,0.3085001,0.3085001,15,3,13.50002,27.3,27.3,16.99996,1,2,3,13,13,27,6.102546,1
1,0,2,2,1.607493,0,0.3085001,0.3085001,15,3,14.00002,27.3,27.3,16.99996,1,2,3,13,13,27,6.20185,1
1,0,2,2,1.107491,0,0.3085001,0.3085001,15,3,14.50002,27.3,27.3,16.99996,1,2,3,13,13,27,6.302038,1
1,0,2,2,1.007491,0,0.008498904,0.6085013,15,3,15.00002,27.3,27.3,16.99996,1,2,3,13,13,27,6.401679,3
1,0,2,2,1.007491,0,0.008498904,0.6085013,15,3,15.50002,27.3,27.3,16.99996,0,2,3,13,13,27,6.500028,3
1,0,2,2,1.007491,0,0.008498904,0.6085013,15,3,16.00002,27.3,27.3,16.99996,0,2,3,13,13,27,6.600667,3
1,0,2,2,1.007491,0,0.008498904,0.6085013,15,3,16.50003,27.3,27.3,16.99996,0,2,3,13,13,27,6.701261,3
1,0,2,2,1.007491,0,0.008498904,0.6085013,15,3,17.00003,27.3,27.3,16.99996,0,2,3,13,13,27,6.800136,3
1,0,2,2,1.007491,0,0.008498904,0.6085013,15,3,17.50003,27.3,27.3,16.99996,1,2,3,13,13,27,6.902494,3
1,2,2,2,1.007491,0.6085642,0.7084978,0.9085023,15,3,18.00003,27.3,27.3,16.99996,1,2,3,13,13,27,7.003464,3
1,2,2,2,1.007491,0.6085642,0.2084959,1.408504,15,3,18.50003,27.3,27.3,16.99996,1,2,3,13,13,27,7.102836,3
1,2,2,2,1.007491,0.6085642,2.708494,1.908506,15,3,19.00004,27.3,27.3,16.99996,1,2,3,13,13,27,7.205739,3
1,2,2,2,1.007491,0.6085642,2.208492,2.408508,15,3,19.50004,27.3,27.3,16.99996,1,2,3,13,13,27,7.300911,3
1,2,2,2,1.007491,0.6085642,1.70849,2.90851,15,3,20.00004,27.3,27.3,16.99996,1,2,3,13,13,27,7.403113,3
1,2,2,2,1.007491,0.6085642,1.208488,3.408512,15,3,20.50004,27.3,27.3,16.99996,1,2,3,13,13,27,7.503202,3
1,2,2,2,1.007491,0.6085642,0.7084864,3.908514,15,3,21.00004,27.3,27.3,16.99996,1,2,3,13,13,27,7.601316,3
1,1,2,2,1.007491,3.607619,0.608486,4.008514,15,3,21.50005,27.3,27.3,16.99996,1,2,3,13,13,27,7.701553,3
1,1,2,2,1.007491,3.607618,0.5084856,4.108515,15,3,22.00005,27.3,27.3,16.99996,1,2,3,13,13,27,7.803888,3
1,1,2,2,1.007491,3.607619,0.008483646,4.608516,15,3,22.50005,27.3,27.3,16.99996,1,2,3,13,13,27,7.900183,3
1,1,2,2,1.007491,3.607619,0.008483646,4.608516,15,3,23.00005,27.3,27.3,16.99996,1,2,3,13,13,27,8.003449,3
1,1,2,2,1.007491,3.607619,0.008483646,4.608516,15,3,23.00005,26.8,27.3,17.49996,1,2,3,13,13,27,8.101168,4
1,1,2,2,0.9074906,3.707619,0.008483646,4.608516,15,3,23.00005,26.3,27.3,17.99997,1,2,3,13,13,27,8.200437,1
1,1,6,1,0.4074887,4.207621,6.357785,12.60757,15,3,23.00005,25.8,27.3,18.49997,1,2,3,13,13,27,8.303386,1
1,2,5,1,0.2074879,0.4085672,10.68853,12.70757,15,3,23.00005,25.29999,27.3,18.99997,1,2,3,13,13,27,8.40217,3
1,2,1,1,0.2074879,0.4085672,11.40754,13.20757,15,3,23.00005,24.79999,27.3,19.49997,1,2,3,13,13,27,8.502728,3
1,2,1,1,0.2074879,0.4085672,10.90754,13.70758,15,3,23.00005,24.29999,27.3,19.99997,1,2,3,13,13,27,8.602248,3
1,2,1,1,0.2074879,0.4085672,10.40753,14.20758,15,3,23.00005,23.79999,27.3,20.49998,1,2,3,13,13,27,8.700133,3
1,2,1,1,0.2074879,0.4085672,9.907531,14.70758,15,3,23.00005,23.29999,27.3,20.99998,1,2,3,13,13,27,8.802552,3
1,2,1,1,0.2074879,0.4085672,9.407529,15.20758,15,3,23.00005,22.79998,27.3,21.49998,1,2,3,13,13,27,8.902308,3
1,2,1,1,0.2074879,0.4085672,8.907527,15.70758,15,3,23.00005,22.29998,27.3,21.99998,1,2,3,13,13,27,9.001951,3
1,0,1,1,0.2074879,0,8.407525,16.20758,15,3,23.00005,21.79998,27.3,22.49998,1,2,3,13,13,27,9.101752,3
1,2,5,1,0.2074879,0.4085672,6.712327,16.70759,15,3,23.00005,21.29998,27.3,22.99998,1,2,3,13,13,27,9.202948,3
1,2,5,1,0.2074879,0.4085672,6.212326,17.20759,15,3,23.00005,20.79998,27.3,23.49999,1,2,3,13,13,27,9.302371,3
1,2,1,1,0.2074879,0.4085672,6.907519,17.70759,15,3,23.00005,20.29997,27.3,23.99999,1,2,3,13,13,27,9.400062,3
1,2,1,1,0.2074879,0.4085672,6.407517,18.20759,15,3,23.00005,19.79997,27.3,24.49999,1,2,3,13,13,27,9.502854,3
1,2,5,1,0.2074879,0.4085672,4.708462,18.7076,15,3,23.00005,19.29997,27.3,24.99999,1,2,3,13,13,27,9.602883,3
1,2,5,1,0.2074879,0.4085672,4.208459,19.2076,15,3,23.00005,18.79997,27.3,25.49999,1,2,3,13,13,27,9.701579,3
1,2,0,1,0.2074879,0.4085672,0,19.7076,15,3,23.00005,18.29997,27.3,26,0,2,3,13,13,27,9.802146,3
1,6,0,0,0.2074879,7.957853,0,0,15,3,23.00005,17.79996,27.3,26.5,0,2,3,13,13,27,9.903168,3
1,2,0,0,0.2074879,0.4085672,0,0,15,3,23.00005,17.29996,27.3,27,0,2,3,13,13,27,10.00206,3
1,2,6,0,0.2074879,0.4085672,2.257703,0,15,3,22.50005,17.29996,27.3,27.3,1,2,3,13,13,27,10.10253,0
1,2,0,0,0.2074879,0.4085672,0,0,15,3,22.00005,17.29996,27.3,27.3,0,2,3,13,13,27,10.20345,0
1,2,1,0,0.2074879,0.4085672,3.407506,0,15,3,21.50005,17.29996,100,100,1,2,3,13,13,27,10.30347,3
1,2,1,0,0.2074879,0.4085672,2.907504,0,15,3,21.00004,17.29996,100,100,1,2,3,13,13,27,10.40232,3
1,2,1,0,0.2074879,0.4085672,2.407502,0,15,3,20.50004,17.29996,100,100,1,2,3,13,13,27,10.50205,3
1,2,1,0,0.2074879,0.4085672,2.207501,0,15,3,20.00004,17.29996,100,100,1,2,3,13,13,27,10.603,4
1,2,1,0,0.2074879,0.4085672,2.707503,0,15,3,19.50004,17.29996,100,100,1,2,3,13,13,27,10.70109,4
1,2,1,0,0.2074879,0.4085672,3.207505,0,15,3,19.00004,17.29996,100,100,1,2,3,13,13,27,10.8003,4
1,2,1,0,0.2074879,0.4085672,3.707507,0,15,3,18.50003,17.29996,100,100,1,2,3,13,13,27,10.90061,4
1,2,1,0,0.2074879,11.40857,4.207508,0,15,3,18.00003,17.29996,100,100,1,2,3,13,13,27,11.00096,4
1,2,1,1,0.2074879,0.4085672,4.70751,19.9076,15,3,17.50003,17.29996,100,100,1,2,3,13,13,27,11.1008,4
1,2,1,1,0.2074879,0.4085672,5.207512,19.4076,15,3,17.00003,17.29996,100,100,1,2,3,13,13,27,11.20054,4
1,2,1,1,0.2074879,0.4085672,5.707515,18.9076,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,11.30456,4
1,2,1,1,0.2074879,0.4085672,6.207517,18.40759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,11.40211,4
1,2,1,1,0.2074879,0.4085672,6.707519,17.90759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,11.50112,4
1,2,1,1,0.2074879,0.4085672,7.20752,17.40759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,11.60354,4
1,2,1,1,0.2074879,0.4085672,7.707522,16.90759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,11.70177,4
1,0,1,1,0.2074879,0,8.207523,16.40759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,11.80236,4
1,2,1,1,0.2074879,0.4085672,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,11.90166,4
1,2,1,1,0.2074879,0.4085672,9.207528,15.40758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.00203,4
1,2,1,1,0.2074879,0.4085672,9.70753,14.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.10307,4
1,2,1,1,0.2074879,0.4085672,9.80753,14.80758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.20151,0
1,2,1,1,0.2074879,0.4085672,9.407529,15.20758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.30125,3
1,2,1,1,0.2074879,0.4085672,8.907527,15.70758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.40029,3
1,0,1,1,0.2074879,0,8.407525,16.20758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.50238,3
1,0,1,1,0.1074876,0,8.007524,16.60759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.60081,1
1,0,1,1,0.007487177,0,8.007524,16.60759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.70143,1
1,0,1,1,0.007487177,0,8.007524,16.60759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.80229,1
1,0,1,1,0.007487177,0,8.007524,16.60759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,12.90345,1
1,0,1,1,0.007487177,0,8.007524,16.60759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.0035,1
1,0,1,1,0.007487177,0,8.007524,16.60759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.10285,0
1,0,1,1,0.007487177,0,8.307525,16.30759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.20135,4
1,2,1,1,0.007487177,0.608568,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.30048,0
1,2,1,1,0.3074883,0.3085668,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.40153,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.50248,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.60143,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.70037,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.80276,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,13.9013,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.0022,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.10234,0
1,2,1,1,0.2074879,0.4085672,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.20028,1
1,2,1,1,0.007487177,0.608568,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.30416,1
1,2,1,1,0.007487177,0.608568,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.40356,1
1,2,1,1,0.007487177,0.608568,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.50089,0
1,2,1,1,0.007487177,0.608568,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.60311,0
1,2,1,1,0.5074891,0.108566,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.70097,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.80337,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,14.90208,0
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.00104,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.10064,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.20158,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.30252,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.40051,3
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.50072,3
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.60062,3
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.70322,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.80169,2
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,15.90174,0
1,0,1,1,0.6074895,0,8.507525,16.10759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.00023,3
1,0,1,1,0.6074895,0,8.307525,16.30759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.10042,0
1,0,1,1,0.6074895,0,8.307525,16.30759,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.20273,0
1,2,1,1,0.6074894,0.008565661,8.707526,15.90758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.30293,4
1,2,1,1,0.6074894,0.008565661,8.907527,15.70758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.40114,0
1,2,1,1,0.6074894,0.008565661,8.907527,15.70758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.50182,0
1,2,1,1,0.6074894,0.008565661,8.807527,15.80758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.60332,3
1,0,1,1,0.6074894,0,8.407524,16.20758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.70147,0
1,0,1,1,0.6074894,0,8.407524,16.20758,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.8001,0
1,0,2,2,0.9074906,0,0.4084699,0.2085302,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,16.90002,2
1,0,2,2,1.407493,0,0.4084699,0.2085302,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,17.00214,2
1,0,2,2,1.907494,0,0.4084699,0.2085302,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,17.10047,2
1,0,2,2,2.407496,0,0.4084699,0.2085302,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,17.20266,2
1,0,2,2,2.907498,0,0.4084699,0.2085302,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,17.30072,2
1,0,2,2,3.4075,0,0.4084699,0.2085302,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,17.40034,2
1,0,2,2,3.907502,0,0.4084699,0.2085302,15,3,16.70003,17.29996,100,100,1,2,3,13,13,27,17.50236,2
1,0,2,2,4.407503,0,0.4084699,0.2085302,15,3,16.70003,17.69996,100,100,1,2,3,13,13,27,17.60281,2
1,1,2,2,4.907506,19.7076,0.4084699,0.2085302,15,3,16.70003,18.19997,100,100,1,2,3,13,13,27,17.70149,2
1,1,2,2,5.407508,19.2076,0.4084699,0.2085302,15,3,16.70003,18.29997,100,100,1,2,3,13,13,27,17.80026,2
1,1,2,2,5.90751,18.7076,0.4084699,0.2085302,15,3,16.70003,18.29997,100,100,1,2,3,13,13,27,17.90223,2
1,1,2,2,6.407511,18.2076,0.4084699,0.2085302,15,3,16.70003,18.29997,100,100,1,2,3,13,13,27,18.0039,2
1,1,2,2,6.707512,17.9076,0.4084699,0.2085302,15,3,16.70003,18.29997,100,100,1,2,3,13,13,27,18.10003,0
1,1,2,2,6.707512,17.9076,0.4084699,0.2085302,15,3,16.70003,18.29997,100,100,1,2,3,13,13,27,18.20211,0
1,1,2,2,6.707512,17.9076,0.4084699,0.2085302,15,3,16.70003,18.29997,100,100,1,2,3,13,13,27,18.3005,0
1,1,2,2,6.707512,17.9076,0.4084699,0.2085302,15,3,16.70003,18.29997,100,100,1,2,3,13,13,27,18.40029,0
1,1,2,2,7.007514,17.6076,0.4084699,0.2085302,15,3,16.70003,18.29997,100,100,1,2,3,13,13,27,18.50147,2
1,1,2,2,7.507515,17.10759,0.4084699,0.2085302,15,3,16.70003,18.69997,100,100,1,2,3,13,13,27,18.60321,2
1,1,2,6,8.007518,16.60759,0.4084699,0.8577528,15,3,16.70003,19.19997,100,100,1,2,3,13,13,27,18.70177,2
1,1,2,6,8.50752,16.10759,0.4084699,0.8577527,15,3,16.70003,19.29997,100,100,1,2,3,13,13,27,18.80267,2
1,1,2,6,8.50752,16.10759,0.008468387,1.257754,15,3,16.70003,19.29997,100,100,1,2,3,13,13,27,18.90358,3
1,1,2,6,8.50752,16.10759,0.008468387,1.257754,15,3,16.70003,19.29997,100,100,1,2,3,13,13,27,19.00222,3
1,1,2,6,8.50752,16.10759,0.008468387,1.257754,15,3,16.70003,19.69997,100,100,1,2,3,13,13,27,19.10238,3
1,1,2,2,8.50752,16.10759,0.008468387,4.608531,15,3,16.70003,20.19997,100,100,1,2,3,13,13,27,19.20144,0
1,1,2,2,8.50752,16.10759,0.1084688,4.508531,15,3,16.70003,20.29997,100,100,1,2,3,13,13,27,19.30259,4
1,1,2,2,8.50752,16.10759,0.6084707,4.008529,15,3,16.70003,20.29997,100,100,1,2,3,13,13,27,19.40093,4
